id,symptom_name,normalized_name,definition,synonyms,uri,icd_code,source,body_system,release
236,Hyperthermia,hyperthermia,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
1459,Hyperventilation,hyperventilation,"Hyperventilation refers to an increase in the rate of alveolar ventilation that is excessive for the rate of metabolic carbon dioxide production, resulting in a decrease in arterial PCO2 to below the normal range of 37 to 43 mm Hg. Hyperventilation should be distinguished from tachypnoea, an increase in respiratory frequency, and from hyperpnea, an increase in minute volume of ventilation.",,https://id.who.int/icd/release/11/2025-01/mms/1048499416,MD11.7,ICD-11 MMS Chapter 21 API,,2025-01
1344,Hypnagogic hallucinations,hypnagogic hallucinations,"Hallucinations that occur at the onset of sleep, most commonly of the visual, tactile or auditory modality.",,https://id.who.int/icd/release/11/2025-01/mms/329788118,MB27.23,ICD-11 MMS Chapter 21 API,,2025-01
1343,Hypnopompic hallucinations,hypnopompic hallucinations,"Hallucinations that occur during the period of awakening, most commonly of the visual, tactile or auditory modality.",,https://id.who.int/icd/release/11/2025-01/mms/1306772021,MB27.22,ICD-11 MMS Chapter 21 API,,2025-01
749,Hypoaesthesia,hypoaesthesia,,,,,Curated symptom vocabulary,,2025-01
1630,Hypocalciuria,hypocalciuria,,,https://id.who.int/icd/release/11/2025-01/mms/229495305,MF98.3,ICD-11 MMS Chapter 21 API,,2025-01
241,Hypoglycaemia,hypoglycaemia,,,,,Extracted from disease definitions (mentioned in 3 diseases),,2025-01
1631,Hypokaluria,hypokaluria,,,https://id.who.int/icd/release/11/2025-01/mms/520968226,MF98.4,ICD-11 MMS Chapter 21 API,,2025-01
1632,Hypomagnesuria,hypomagnesuria,,,https://id.who.int/icd/release/11/2025-01/mms/78820528,MF98.5,ICD-11 MMS Chapter 21 API,,2025-01
1633,Hypophosphaturia,hypophosphaturia,,,https://id.who.int/icd/release/11/2025-01/mms/7990141,MF98.6,ICD-11 MMS Chapter 21 API,,2025-01
796,Hypopigmentation,hypopigmentation,,,,,Curated symptom vocabulary,,2025-01
1077,Hypopyon,hypopyon,"Hypopyon is inflammatory cells in the anterior chamber of eye. It is a leukocytic exudate, seen in the anterior chamber, usually accompanied by redness of the conjunctiva and the underlying episclera. It is a sign of inflammation of the anterior uvea and iris, i.e. iritis, which is a form of anterior uveitis. The exudate settles at the bottom due to gravity.",,https://id.who.int/icd/release/11/2025-01/mms/803985395,MC20.2,ICD-11 MMS Chapter 21 API,,2025-01
761,Hyporeflexia,hyporeflexia,,,,,Curated symptom vocabulary,,2025-01
1362,Hyposmia,hyposmia,Decreased ability to smell,,https://id.who.int/icd/release/11/2025-01/mms/1944522457,MB41.3,ICD-11 MMS Chapter 21 API,,2025-01
1216,"Hypothermia, not associated with low environmental temperature","hypothermia, not associated with low environmental temperature",,,https://id.who.int/icd/release/11/2025-01/mms/186500648,MG28,ICD-11 MMS Chapter 21 API,,2025-01
1665,Hypovolaemic shock,hypovolaemic shock,,,https://id.who.int/icd/release/11/2025-01/mms/284999005,MG40.1,ICD-11 MMS Chapter 21 API,,2025-01
1067,Icteric sclera,icteric sclera,,,https://id.who.int/icd/release/11/2025-01/mms/135288091,MC17,ICD-11 MMS Chapter 21 API,,2025-01
995,Identity disturbance,identity disturbance,Distortion or inconsistency in the sense or view of sameness and historical continuity of one's self.,,https://id.who.int/icd/release/11/2025-01/mms/2067118018,MB26.4,ICD-11 MMS Chapter 21 API,,2025-01
1007,Illusions,illusions,"A misinterpretation of a true sensation (e.g., hearing voices in the sound of running water, the perception of figures in shadows).",,https://id.who.int/icd/release/11/2025-01/mms/17527109,MB27.4,ICD-11 MMS Chapter 21 API,,2025-01
1368,Immobility,immobility,,,https://id.who.int/icd/release/11/2025-01/mms/1839464738,MB44.3,ICD-11 MMS Chapter 21 API,,2025-01
908,"Immunological findings in blood, blood-forming organs, or the immune system","immunological findings in blood, blood-forming organs, or the immune system",,,https://id.who.int/icd/release/11/2025-01/mms/263884448,MA14,ICD-11 MMS Chapter 21 API,,2025-01
929,Impaired abstract thinking,impaired abstract thinking,"The inability to use concepts and to make and understand generalizations, such as the identifying the properties or pattern shared by a variety of specific items or events.",,https://id.who.int/icd/release/11/2025-01/mms/1736683994,MB21.6,ICD-11 MMS Chapter 21 API,,2025-01
930,Impaired executive functioning,impaired executive functioning,"Impairment in higher-level cognitive abilities, such as planning, sequencing, concept formation, abstracting, and decision-making.",,https://id.who.int/icd/release/11/2025-01/mms/1675353974,MB21.7,ICD-11 MMS Chapter 21 API,,2025-01
931,Impaired judgment,impaired judgment,"Deficit in the capacity to make sound, reasoned, and responsible decisions.",,https://id.who.int/icd/release/11/2025-01/mms/47640305,MB21.8,ICD-11 MMS Chapter 21 API,,2025-01
1082,"Impairment of electrophysiological functions, unspecified","impairment of electrophysiological functions, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/893837861/unspecified,MC21.Z,ICD-11 MMS Chapter 21 API,,2025-01
1015,Impulsivity,impulsivity,"A tendency to act on the spur of the moment in response to immediate stimuli, characterised by lack of deliberation and failure to consider risks and consequences before acting. Impulsivity may reflect a desire for immediate rewards or an inability to delay gratification.",,https://id.who.int/icd/release/11/2025-01/mms/932178015,MB28.5,ICD-11 MMS Chapter 21 API,,2025-01
786,Inability to walk,inability to walk,,,,,Curated symptom vocabulary,,2025-01
1314,Inappropriate affect,inappropriate affect,"Affective expression that is discordant with the content of the person's speech or ideation, or incompatible with the demands of a particular situation.",,https://id.who.int/icd/release/11/2025-01/mms/180207614,MB24.64,ICD-11 MMS Chapter 21 API,,2025-01
429,Include Arthralgia,include arthralgia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1319,Incoherence,incoherence,Speech or thinking that is so disorganised that it is essentially incomprehensible to others.,,https://id.who.int/icd/release/11/2025-01/mms/1937621077,MB25.03,ICD-11 MMS Chapter 21 API,,2025-01
1799,Incomplete defaecation,incomplete defaecation,,,https://id.who.int/icd/release/11/2025-01/mms/577131308,ME07.1,ICD-11 MMS Chapter 21 API,,2025-01
133,Incontinence,incontinence,,,,,Extracted from disease definitions (mentioned in 10 diseases),,2025-01
186,Increased,increased,,,,,Extracted from disease definitions (mentioned in 4 diseases),,2025-01
157,Increased Bruising,increased bruising,,,,,Extracted from disease definitions (mentioned in 6 diseases),,2025-01
317,Increased Fat Mass,increased fat mass,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
512,Increased Irritability As Well As Increased Activity,increased irritability as well as increased activity,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
500,Increased Risk Of Anaemia,increased risk of anaemia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1675,Increased appetite,increased appetite,Intermittent or persistent increased motivation or desire to eat food as compared to what is typical for the individual.,,https://id.who.int/icd/release/11/2025-01/mms/1587408889,MG43.9,ICD-11 MMS Chapter 21 API,,2025-01
939,Increased energy,increased energy,"Increased physical or mental resources for activity, typically characterised by increased capacity for work and greater efficiency in responding to stimuli.",,https://id.who.int/icd/release/11/2025-01/mms/1858128407,MB22.4,ICD-11 MMS Chapter 21 API,,2025-01
940,Increased goal-directed activity,increased goal-directed activity,"Increased planning of and participation in multiple activities (e.g. sexual, occupational, political, religious), compared to the individual's typical level of activity.",,https://id.who.int/icd/release/11/2025-01/mms/234408840,MB22.5,ICD-11 MMS Chapter 21 API,,2025-01
941,Increased libido,increased libido,Increased sexual desire or sexual activity compared with the patient's usual levels of sexual interest and functioning.,,https://id.who.int/icd/release/11/2025-01/mms/744774024,MB22.6,ICD-11 MMS Chapter 21 API,,2025-01
955,Increased sociability,increased sociability,"Decrease or loss of normal social inhibitions manifested in increased impulses to be with and talk to other people, including overfamiliarity, compared to the individual's typical level of activity.",,https://id.who.int/icd/release/11/2025-01/mms/15373899,MB23.C,ICD-11 MMS Chapter 21 API,,2025-01
851,Increased urination,increased urination,,,,,Curated symptom vocabulary,,2025-01
610,Increasing Fever,increasing fever,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1016,Indecisiveness,indecisiveness,A tendency to have difficulty making decisions or committing to a course of action.,,https://id.who.int/icd/release/11/2025-01/mms/2028743366,MB28.6,ICD-11 MMS Chapter 21 API,,2025-01
717,Indigestion,indigestion,,,,,Curated symptom vocabulary,,2025-01
490,Infections,infections,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1661,Infectious oedema,infectious oedema,,,https://id.who.int/icd/release/11/2025-01/mms/818655954,MG29.2,ICD-11 MMS Chapter 21 API,,2025-01
178,Infertility,infertility,,,,,Extracted from disease definitions (mentioned in 5 diseases),,2025-01
369,Infertility In Men,infertility in men,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
491,Inflammation In The Form Of Rash,inflammation in the form of rash,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
454,Inflammation Of The Joints Leading To Arthralgia,inflammation of the joints leading to arthralgia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
44,Inherited coagulation factor deficiency without bleeding tendency,,A disease caused by a genetically inherited mutation leading to decreased levels of coagulation factor. This disease is characterised by decreased levels of coagulation factor without leading to increased haemorrhaging. Confirmation is by identification of decreased levels of coagulation factor in a blood sample.,,https://id.who.int/icd/entity/1795705470,,WHO ICD-11 API,,2025-01
480,Insidious Onset Of Muscle Weakness Over Months To Years,insidious onset of muscle weakness over months to years,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
120,Insomnia,insomnia,,,,,Extracted from disease definitions (mentioned in 15 diseases),,2025-01
506,Insomnia Apathy Preceding An Overt Encephalopathy,insomnia apathy preceding an overt encephalopathy,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1255,Instantaneous death,instantaneous death,,,https://id.who.int/icd/release/11/2025-01/mms/1443484410,MH12.0,ICD-11 MMS Chapter 21 API,,2025-01
1671,Insufficient intake of food or water due to self neglect,insufficient intake of food or water due to self neglect,,,https://id.who.int/icd/release/11/2025-01/mms/1774361318,MG43.4,ICD-11 MMS Chapter 21 API,,2025-01
1895,"Insufficient intake of food or water due to self neglect, unspecified","insufficient intake of food or water due to self neglect, unspecified",,,https://id.who.int/icd/release/11/2025-01/mms/1774361318/unspecified,MG43.4Z,ICD-11 MMS Chapter 21 API,,2025-01
479,Intense Arthralgia/Myalgia,intense arthralgia/myalgia,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
607,Intense Headache,intense headache,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
760,Intention tremor,intention tremor,,,,,Curated symptom vocabulary,,2025-01
1562,Intercostal pain,intercostal pain,,,https://id.who.int/icd/release/11/2025-01/mms/1027978531,ME81.0,ICD-11 MMS Chapter 21 API,,2025-01
875,Intermenstrual bleeding,intermenstrual bleeding,,,,,Curated symptom vocabulary,,2025-01
418,Intermittent Crops Of Erythematous Papules,intermittent crops of erythematous papules,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
307,Intermittent Jaundice,intermittent jaundice,,,,,Extracted from disease definitions (mentioned in 1 diseases),,2025-01
1596,Intervertebral disc stenosis of neural canal,intervertebral disc stenosis of neural canal,,,https://id.who.int/icd/release/11/2025-01/mms/9342647,ME93.4,ICD-11 MMS Chapter 21 API,,2025-01
1834,"Intervertebral disc stenosis of neural canal, cervical region","intervertebral disc stenosis of neural canal, cervical region",,,https://id.who.int/icd/release/11/2025-01/mms/1162045289,ME93.41,ICD-11 MMS Chapter 21 API,,2025-01
1833,"Intervertebral disc stenosis of neural canal, head region","intervertebral disc stenosis of neural canal, head region",,,https://id.who.int/icd/release/11/2025-01/mms/537438973,ME93.40,ICD-11 MMS Chapter 21 API,,2025-01
1836,"Intervertebral disc stenosis of neural canal, lumbar region","intervertebral disc stenosis of neural canal, lumbar region",,,https://id.who.int/icd/release/11/2025-01/mms/1420163586,ME93.43,ICD-11 MMS Chapter 21 API,,2025-01
1837,"Intervertebral disc stenosis of neural canal, sacral region","intervertebral disc stenosis of neural canal, sacral region",,,https://id.who.int/icd/release/11/2025-01/mms/659253654,ME93.44,ICD-11 MMS Chapter 21 API,,2025-01
1835,"Intervertebral disc stenosis of neural canal, thoracic region","intervertebral disc stenosis of neural canal, thoracic region",,,https://id.who.int/icd/release/11/2025-01/mms/837695384,ME93.42,ICD-11 MMS Chapter 21 API,,2025-01
